ID,iatatag,name,country,lat,lon
1692,ADY,Alldays Airport,ZA,29.0555000305,-22.6790008545
1693,BIY,Bisho Airport,ZA,27.279100418099997,-32.8970985413
1694,BFN,Bram Fischer International Airport,ZA,26.302401,-29.092699
1695,UTE,Bultfontein Airport,ZA,26.135835,-28.273369
1696,ASS,Arathusa Safari Lodge Airport,ZA,31.522499,-24.744165
1697,CDO,Cradock Airport,ZA,25.6455993652,-32.1567001343
1698,CPT,Cape Town International Airport,ZA,18.6016998291,-33.9648017883
1699,DUK,Mubatuba Airport,ZA,32.24810028076172,-28.36840057373047
1700,PZL,Zulu Inyala Airport,ZA,32.30970001220703,-27.84939956665039
1701,ELS,Ben Schoeman Airport,ZA,27.8258991241,-33.0355987549
1702,EMG,Empangeni Airport,ZA,31.88999938964844,-28.719999313354492
1703,ELL,Ellisras Matimba Airport,ZA,27.68829917907715,-23.72669982910156
1704,FCB,Ficksburg Sentraoes Airport,ZA,27.908899307250977,-28.82309913635254
1705,GCJ,Grand Central Airport,ZA,28.1401004791,-25.986299514799995
1706,GRJ,George Airport,ZA,22.378902,-34.0056
1707,GIY,Giyani Airport,ZA,30.649999618530273,-23.283300399780273
1708,QRA,Rand Airport,ZA,28.1511993408,-26.2425003052
1709,HLW,Hluhluwe Airport,ZA,32.2751712799,-28.0166049887
1710,HRS,Harrismith Airport,ZA,29.106199264526367,-28.23509979248047
1711,HDS,Hoedspruit Air Force Base Airport,ZA,31.0487003326,-24.3686008453
1712,KXE,P C Pelser Airport,ZA,26.718000411987305,-26.8710994720459
1713,KIM,Kimberley Airport,ZA,24.7651996613,-28.802799224900003
1714,MQP,Kruger Mpumalanga International Airport,ZA,31.1056003571,-25.3831996918
1715,KOF,Komatipoort Airport,ZA,31.93000030517578,-25.44029998779297
1716,KMH,Johan Pienaar Airport,ZA,23.411399841308594,-27.45669937133789
1717,KLZ,Kleinsee Airport,ZA,17.093999862700002,-29.6884002686
1718,FAL,Falcon State Airport,US,-99.13985,26.5856
1719,HLA,Lanseria Airport,ZA,27.9260997772,-25.938499450699997
1720,LMR,Lime Acres Finsch Mine Airport,ZA,23.43910026550293,-28.36009979248047
1721,LDZ,Londolozi Airport,ZA,31.4743,-24.7478
1722,DUR,King Shaka International Airport,ZA,31.1197222222,-29.6144444444
1723,LUJ,Lusikisiki Airport,ZA,29.58329963684082,-31.36669921875
1724,LCD,Louis Trichardt Airport,ZA,29.864700317382812,-23.061899185180664
1725,SDB,Langebaanweg Airport,ZA,18.1602993011,-32.968898773199996
1726,LAY,Ladysmith Airport,ZA,29.7497005463,-28.5816993713
1727,AAM,Malamala Airport,ZA,31.544599533081055,-24.818099975585938
1728,MGH,Margate Airport,ZA,30.343000412,-30.8574008942
1729,MEZ,Musina(Messina) Airport,ZA,29.9862003326,-22.356000900299996
1730,MBD,Mmabatho International Airport,ZA,25.548000335699996,-25.798400878900004
1731,LLE,Riverside Airport,ZA,31.5767002106,-25.4300003052
1732,MZY,Mossel Bay Airport,ZA,22.058599,-34.158298
1733,MZQ,Mkuze Airport,ZA,32.0443000793457,-27.626100540161133
1734,NCS,Newcastle Airport,ZA,29.976900100699996,-27.7705993652
1735,NGL,Ngala Airport,ZA,31.326,-24.389
1736,NLP,Nelspruit Airport,ZA,30.9137992859,-25.5
1737,OVG,Overberg Airport,ZA,20.250699996900003,-34.554901123
1738,OUH,Oudtshoorn Airport,ZA,22.188999176,-33.6069984436
1739,JNB,OR Tambo International Airport,ZA,28.246,-26.1392
1740,AFD,Port Alfred Airport,ZA,26.8777008057,-33.5541992188
1741,PLZ,Port Elizabeth Airport,ZA,25.6173000336,-33.9849014282
1742,PBZ,Plettenberg Bay Airport,ZA,23.3287234306,-34.0881601675
1743,PHW,Hendrik Van Eck Airport,ZA,31.1553993225,-23.9372005463
1744,JOH,Port St Johns Airport,ZA,29.519800186157227,-31.605899810791016
1745,PRK,Prieska Airport,ZA,22.770599365234375,-29.6835994720459
1746,PZB,Pietermaritzburg Airport,ZA,30.3987007141,-29.649000167799997
1747,NTY,Pilanesberg International Airport,ZA,27.173401,-25.333799
1748,PTG,Polokwane International Airport,ZA,29.458615,-23.845269
1749,PCF,Potchefstroom Airport,ZA,27.0818996429,-26.670999527
1750,UTW,Queenstown Airport,ZA,26.882200241088867,-31.92020034790039
1751,RCB,Richards Bay Airport,ZA,32.0920982361,-28.740999221800003
1752,RVO,Reivilo Airport,ZA,24.17250061035156,-27.547199249267575
1753,ROD,Robertson Airport,ZA,19.90279960632324,-33.812198638916016
1754,SBU,Springbok Airport,ZA,17.939599990844727,-29.689300537109375
1755,ZEC,Secunda Airport,ZA,29.170099258399997,-26.52409935
1756,GSS,Sabi Sabi Airport,ZA,31.4488477707,-24.9473754342
1757,SIS,Sishen Airport,ZA,22.9993000031,-27.6485996246
1758,SZK,Skukuza Airport,ZA,31.5886993408,-24.960899353
1759,THY,Thohoyandou Airport,ZA,30.38360023498535,-23.076900482177734
1760,TCU,Thaba Nchu Tar Airport,ZA,26.822799682617188,-29.317800521850582
1761,LTA,Tzaneen Airport,ZA,30.329299926799997,-23.8243999481
1762,ULD,Prince Mangosuthu Buthelezi Airport,ZA,31.4165000916,-28.3206005096
1763,UTN,Pierre Van Ryneveld Airport,ZA,21.2602005005,-28.39909935
1764,UTT,K. D. Matanzima Airport,ZA,28.6733551025,-31.5463631849
1765,VRU,Vryburg Airport,ZA,24.7287998199,-26.9824008942
1766,VIR,Virginia Airport,ZA,31.058399200439453,-29.770599365234375
1767,VRE,Vredendal Airport,ZA,18.5447998046875,-31.641000747680664
1768,VYD,Vryheid Airport,ZA,30.79640007019043,-27.78689956665039
1769,PRY,Wonderboom Airport,ZA,28.224199,-25.6539
1770,WKF,Waterkloof Air Force Base,ZA,28.2224998474,-25.829999923699997
1771,FRW,Francistown Airport,BW,27.47450065612793,-21.15959930419922
1772,GNZ,Ghanzi Airport,BW,21.658100128173828,-21.6924991607666
1773,JWA,Jwaneng Airport,BW,24.69099998474121,-24.6023006439209
1774,BBK,Kasane Airport,BW,25.162399291992188,-17.83289909362793
1775,KHW,Khwai River Lodge Airport,BW,23.78300094604492,-19.149999618530273
1776,LOQ,Lobatse Airport,BW,25.7139,-25.1981
1777,MUB,Maun Airport,BW,23.43110084533691,-19.97260093688965
1778,ORP,Orapa Airport,BW,25.3167,-21.266701
1779,QPH,Palapye Airport,BW,27.149999618530273,-22.566999435424805
1780,GBE,Sir Seretse Khama International Airport,BW,25.9182,-24.555201
1781,SXN,Sua Pan Airport,BW,26.115801,-20.5534
1782,PKW,Selebi Phikwe Airport,BW,27.8288,-22.0583
1783,SVT,Savuti Airport,BW,24.076700210571,-18.520599365234
1784,SWX,Shakawe Airport,BW,21.832599639892575,-18.373899459838867
1785,TLD,Limpopo Valley Airport,BW,29.126899719199997,-22.189199447599997
1786,TBY,Tshabong Airport,BW,22.399999618530273,-26.033300399780273
1787,BZV,Maya-Maya Airport,CG,15.253000259399414,-4.251699924468994
1788,DJM,Djambala Airport,CG,14.754403,-2.516883
1789,KNJ,Kindamba Airport,CG,14.517000198364258,-3.950000047683716
1790,LCO,Lague Airport,CG,14.532999992370604,-2.450000047683716
1791,MUY,Mouyondzi Airport,CG,13.96611213684082,-4.01487398147583
1792,SIB,Sibiti Airport,CG,13.350000381469728,-3.683000087738037
1793,NKY,Yokangassi Airport,CG,13.286347,-4.223077
1794,ANJ,Zanaga Airport,CG,13.81700038909912,-2.8499999046325684
1795,MSX,Mossendjo Airport,CG,12.699999809265137,-2.950000047683716
1796,BOE,Boundji Airport,CG,15.383000373840332,-1.0329999923706057
1797,OLL,Oyo Ollombo Airport,CG,15.91,-1.226666
1798,EWO,Ewo Airport,CG,14.800000190734863,-0.8830000162124634
1799,GMM,Gamboma Airport,CG,15.885237,-1.829403
1800,ION,Impfondo Airport,CG,18.066999435424805,1.6169999837875366
1801,KEE,Kelle Airport,CG,14.532999992370604,-0.08299999684095383
1802,MKJ,Makoua Airport,CG,15.583000183105469,-0.017000000923871994
1803,FTX,Owando Airport,CG,15.95009994506836,-0.5313500165939331
1804,SOE,Souanke Airport,CG,14.133000373840332,2.066999912261963
1805,BTB,Betou Airport,CG,18.5,3.049999952316284
1806,OUE,Ouesso Airport,CG,16.0379009247,1.6159900426899998
1807,KMK,Makabana Airport,CG,12.616999626159668,-3.4830000400543213
1808,DIS,Ngot Nzoungou Airport,CG,12.6599,-4.20635
1809,PNR,Pointe Noire Airport,CG,11.88659954071045,-4.816030025482178
1810,MTS,Matsapha Airport,SZ,31.307501,-26.528999
1811,SHO,King Mswati III International Airport,SZ,31.716944,-26.358611
1812,FEA,Fetlar Airport,GB,-0.872777777778,60.6033333333
1813,CRF,Carnot Airport,CF,15.894000053405762,4.936999797821045
1814,BGF,Bangui M'Poko International Airport,CF,18.518800735473633,4.39847993850708
1815,BGU,Bangassou Airport,CF,22.7810001373291,4.784999847412109
1816,IRO,Birao Airport,CF,22.716899871826172,10.23639965057373
1817,BBY,Bambari Airport,CF,20.647499084472656,5.846940040588379
1818,NDL,N'DÃ©lÃ© Airport,CF,20.635156631469727,8.427206039428711
1819,BOP,Bouar Airport,CF,15.63700008392334,5.958000183105469
1820,BIV,Bria Airport,CF,21.98940086364746,6.527780055999756
1821,BSN,Bossangoa Airport,CF,17.429000854492188,6.492000102996826
1822,BBT,BerbÃ©rati Airport,CF,15.786399841308594,4.2215800285339355
1823,ODA,Ouadda Airport,CF,22.39859962463379,8.010560035705566
1824,AIG,Yalinga Airport,CF,23.260000228881836,6.519999980926514
1825,IMO,Zemio Airport,CF,25.149999618530273,5.050000190734863
1826,MKI,M'Boki Airport,CF,25.931900024399997,5.33301019669
1827,BTG,Batangafo Airport,CF,18.308799743652344,7.314109802246094
1828,GDI,Gordil Airport,CF,21.728172,9.581117
1829,BMF,Bakouma Airport,CF,22.801000595092773,5.693999767303467
1830,ODJ,Ouanda DjallÃ© Airport,CF,22.78300094604492,8.899999618530273
1831,RFA,RafaÃ¯ Airport,CF,23.927799224853516,4.988609790802002
1832,BCF,Bouca Airport,CF,18.267000198364254,6.517000198364258
1833,BOZ,Bozoum Airport,CF,16.3218994140625,6.344170093536377
1834,NBN,AnnobÃ³n Airport,GQ,5.621944,-1.410277
1835,BSG,Bata Airport,GQ,9.80568027496338,1.9054700136184692
1836,GEM,President Obiang Nguema International Airport,GQ,11.024394,1.685334
1837,SSG,Malabo Airport,GQ,8.708720207214355,3.755270004272461
1838,ASI,RAF Ascension Island,SH,-14.3937,-7.9696
1839,HLE,St. Helena Airport,SH,-5.645943,-15.957725
1840,MRU,Sir Seewoosagur Ramgoolam International Airport,MU,57.683601,-20.430201
1841,RRG,Sir Charles Gaetan Duval Airport,MU,63.361,-19.7577
1842,FIN,Finschhafen Airport,PG,147.85405,-6.621750109
1843,NKW,Diego Garcia Naval Support Facility,IO,72.411102,-7.31327
1844,NKS,Nkongsamba Airport,CM,9.932999610899998,4.9499998092699995
1845,KBI,Kribi Airport,CM,9.9777803421,2.8738899231
1846,TKC,Tiko Airport,CM,9.3605298996,4.08919000626
1847,DLA,Douala International Airport,CM,9.71947956085,4.0060801506
1848,MMF,Mamfe Airport,CM,9.306389808654783,5.704170227050781
1849,BLC,Bali Airport,CM,10.0338888889,5.89527777778
1850,KLE,KaÃ©lÃ© Airport,CM,14.445599555969238,10.092499732971191
1851,OUR,Batouri Airport,CM,14.362500190734863,4.474999904632568
1852,GXX,Yagoua Airport,CM,15.237199783325195,10.35610008239746
1853,MVR,Salak Airport,CM,14.257399559020996,10.45139980316162
1854,FOM,Foumban Nkounja Airport,CM,10.750800132751465,5.636919975280762
1855,NGE,N'GaoundÃ©rÃ© Airport,CM,13.559200286865234,7.357009887695312
1856,BTA,Bertoua Airport,CM,13.726099967956545,4.548610210418701
1857,GOU,Garoua International Airport,CM,13.370100021362305,9.33588981628418
1858,DSC,Dschang Airport,CM,10.06700038909912,5.449999809265137
1859,BFX,Bafoussam Airport,CM,10.3545999527,5.536920070650001
1860,BPC,Bamenda Airport,CM,10.122599601745604,6.039239883422852
1861,EBW,Ebolowa Airport,CM,11.1850004196167,2.875999927520752
1862,YAO,YaoundÃ© Airport,CM,11.523500442504885,3.8360400199890137
1863,NSI,YaoundÃ© Nsimalen International Airport,CM,11.553299903869627,3.722559928894043
1864,MMQ,Mbala Airport,ZM,31.33639907836914,-8.859169960021973
1865,CIP,Chipata Airport,ZM,32.58720016479492,-13.558300018310549
1866,FLE,Fort Lee Army Airfield,US,-77.3448,37.284
1867,JEK,Jeki Airport,ZM,29.6036,-15.6334
1868,CGJ,Kasompe Airport,ZM,27.893899917603,-12.572799682617
1869,KLB,Kalabo Airport,ZM,22.64539909362793,-14.998299598693848
1870,KMZ,Kaoma Airport,ZM,24.78300094604492,-14.800000190734863
1871,KAA,Kasama Airport,ZM,31.13330078125,-10.216699600219728
1872,ZKB,Kasaba Bay Airport,ZM,30.663000106811523,-8.524999618530273
1873,LVI,Harry Mwanga Nkumbula International Airport,ZM,25.822701,-17.8218
1874,LXU,Lukulu Airport,ZM,23.249500274658203,-14.374799728393556
1875,LUN,Kenneth Kaunda International Airport,ZM,28.4526,-15.3308
1876,MNS,Mansa Airport,ZM,28.87260055541992,-11.13700008392334
1877,MFU,Mfuwe Airport,ZM,31.936599731445312,-13.258899688720703
1878,MNR,Mongu Airport,ZM,23.16230010986328,-15.25450038909912
1879,ZGM,Ngoma Airport,ZM,25.933300018310547,-15.965800285339355
1880,NLA,Simon Mwansa Kapwepwe International Airport,ZM,28.66489982605,-12.998100280762
1881,RYL,Royal Zambesi Lodge Airstrip,ZM,29.3021,-15.7255
1882,SXG,Senanga Airport,ZM,23.2982,-16.113
1883,KIW,Southdowns Airport,ZM,28.149900436401367,-12.900500297546388
1884,SJQ,Sesheke Airport,ZM,24.30470085144043,-17.476299285888672
1885,SLI,Solwesi Airport,ZM,26.365100860595703,-12.173700332641602
1886,FLT,Flat Airport,US,-157.988998413,62.4525985718
1887,BBZ,Zambezi Airport,ZM,23.108092,-13.537018
1888,ULI,Ulithi Airport,FM,139.789993,10.0198
1889,HAH,Prince Said Ibrahim International Airport,KM,43.2719,-11.5337
1890,NWA,MohÃ©li Bandar Es Eslam Airport,KM,43.76639938354492,-12.298100471496582
1891,YVA,Iconi Airport,KM,43.2439002991,-11.7108001709
1892,AJN,Ouani Airport,KM,44.430301666259766,-12.131699562072754
1893,DZA,Dzaoudzi Pamandzi International Airport,YT,45.28110122680664,-12.804699897766112
1894,RUN,Roland Garros Airport,RE,55.51029968261719,-20.88710021972656
1895,ZSE,Pierrefonds Airport,RE,55.42499923706055,-21.320899963378903
1896,WML,Malaimbandy Airport,MG,45.5433726311,-20.355390292099997
1897,ATJ,Antsirabe Airport,MG,47.063713073699994,-19.8392214824
1898,WAQ,Antsalova Airport,MG,44.614921,-18.701273
1899,VVB,Mahanoro Airport,MG,48.79999923706055,-19.83300018310547
1900,TNR,Ivato Airport,MG,47.478802,-18.7969
1901,JVA,Ankavandra Airport,MG,45.273467,-18.80501
1902,BMD,Belo sur Tsiribihina Airport,MG,44.541900634799994,-19.6867008209
1903,ZVA,Miandrivazo Airport,MG,45.450801849365234,-19.56279945373535
1904,MXT,Maintirano Airport,MG,44.033001,-18.049999
1905,ILK,Atsinanana Airport,MG,48.803001403808594,-19.58300018310547
1906,TVA,Morafenobe Airport,MG,44.920467,-17.850083
1907,SMS,Sainte Marie Airport,MG,49.815799713134766,-17.093900680541992
1908,TMM,Toamasina Airport,MG,49.39250183105469,-18.10950088500977
1909,WTA,Tambohorano Airport,MG,43.972801208496094,-17.47610092163086
1910,MOQ,Morondava Airport,MG,44.31760025024414,-20.28470039367676
1911,WTS,Tsiroanomandidy Airport,MG,46.054065,-18.759677
1912,VAT,Vatomandry Airport,MG,48.95,-19.383333
1913,WAM,Ambatondrazaka Airport,MG,48.442583,-17.795378
1914,DIE,Arrachart Airport,MG,49.29169845581055,-12.34939956665039
1915,WBE,Ankaizina Airport,MG,48.691413,-14.544277
1916,WMR,Mananara Nord Airport,MG,49.773799896240234,-16.16390037536621
1917,ZWA,Andapa Airport,MG,49.620601654052734,-14.651700019836426
1918,AMB,Ambilobe Airport,MG,48.987998962402344,-13.188400268554688
1919,WBD,Avaratra Airport,MG,48.483001708984375,-15.199999809265137
1920,WPB,Port BergÃ© Airport,MG,47.623587,-15.584286
1921,ANM,Antsirabato Airport,MG,50.3202018737793,-14.99940013885498
1922,HVA,Analalava Airport,MG,47.76380157470703,-14.62969970703125
1923,MJN,Amborovy Airport,MG,46.351232528699995,-15.6668417421
1924,NOS,Fascene Airport,MG,48.3148002625,-13.3121004105
1925,DWB,Soalala Airport,MG,45.358837,-16.10169
1926,WMP,Mampikony Airport,MG,47.6441645622,-16.0722693402
1927,BPY,Besalampy Airport,MG,44.4824838638,-16.744530296500002
1928,WMN,Maroantsetra Airport,MG,49.68830108642578,-15.436699867248535
1929,SVB,Sambava Airport,MG,50.17470169067383,-14.278599739074709
1930,TTS,Tsaratanana Airport,MG,47.619016,-16.751064
1931,VOH,Vohimarina Airport,MG,50.00279998779297,-13.375800132751465
1932,WAI,Ambalabe Airport,MG,47.993900299072266,-14.898799896240234
1933,WMA,Mandritsara Airport,MG,48.833284,-15.833049
1934,IVA,Ampampamena Airport,MG,48.632702,-13.484816
1935,WBO,Antsoa Airport,MG,45.1360201836,-21.606983764699997
1936,WMD,Mandabe Airport,MG,44.9404120445,-21.0463049303
1937,FTU,TÃ´lanaro Airport,MG,46.95610046386719,-25.03809928894043
1938,WFI,Fianarantsoa Airport,MG,47.111698150634766,-21.441600799560547
1939,RVA,Farafangana Airport,MG,47.82059860229492,-22.805299758911133
1940,IHO,Ihosy Airport,MG,46.1649370193,-22.404720202399997
1941,MJA,Manja Airport,MG,44.316509,-21.426105
1942,WVK,Manakara Airport,MG,48.02170181274414,-22.119699478149418
1943,OVA,Bekily Airport,MG,45.3045272827,-24.235694754699995
1944,MNJ,Mananjary Airport,MG,48.358299255371094,-21.201799392700195
1945,TDV,Samangoky Airport,MG,43.733001708984375,-21.700000762939453
1946,MXM,Morombe Airport,MG,43.3754997253418,-21.7539005279541
1947,TLE,Toliara Airport,MG,43.72850036621094,-23.383399963378903
1948,VND,Vangaindrano Airport,MG,47.581701278699995,-23.3507665915
1949,BKU,Betioky Airport,MG,44.38899993896485,-23.732999801635746
1950,AMP,Ampanihy Airport,MG,44.73419952392578,-24.69969940185547
1951,WAK,Ankazoabo Airport,MG,44.5315361023,-22.2964423522
1952,AZZ,Ambriz Airport,AO,13.116100311279297,-7.86221981048584
1953,SSY,Mbanza Congo Airport,AO,14.246999740600586,-6.269899845123291
1954,BUG,Benguela Airport,AO,13.4036998749,-12.609000206
1955,GGC,Lumbala Airport,AO,21.45083,-14.105106
1956,CAB,Cabinda Airport,AO,12.188400268554688,-5.59699010848999
1957,CFF,Cafunfo Airport,AO,17.989700317382812,-8.783610343933105
1958,PGI,Chitato Airport,AO,20.80470085144043,-7.358890056610107
1959,CBT,Catumbela Airport,AO,13.4869,-12.4792
1960,CTI,Cuito Cuanavale Airport,AO,19.156099319458008,-15.160300254821776
1961,CXM,Camaxilo Airport,AO,18.923599243164062,-8.37360954284668
1962,CAV,Cazombo Airport,AO,22.916400909423828,-11.893099784851074
1963,DUE,Dundo Airport,AO,20.818500518798828,-7.400889873504639
1964,FNE,Fane Airport,PG,147.085833333,-8.54927777778
1965,VPE,Ngjiva Pereira Airport,AO,15.683799743700002,-17.0435009003
1966,NOV,Nova Lisboa Airport,AO,15.760499954223633,-12.808899879455566
1967,SVP,Kuito Airport,AO,16.947399139404,-12.404600143433
1968,LBZ,Lucapa Airport,AO,20.7320861816,-8.445727348330001
1969,LAD,Quatro de Fevereiro Airport,AO,13.2312,-8.85837
1970,LZM,Luzamba Airport,AO,18.0492992401,-9.11596012115
1971,MEG,Malanje Airport,AO,16.312400817871094,-9.525090217590332
1972,SPP,Menongue Airport,AO,17.71980094909668,-14.657600402832031
1973,MSZ,Namibe Airport,AO,12.14680004119873,-15.261199951171877
1974,GXG,Negage Airport,AO,15.287699699401855,-7.754509925842285
1975,PBN,Porto Amboim Airport,AO,13.76550006866455,-10.722000122070312
1976,VHC,Saurimo Airport,AO,20.431900024414062,-9.689069747924805
1977,SZA,Soyo Airport,AO,12.371800422668455,-6.141089916229248
1978,NDD,Sumbe Airport,AO,13.84749984741211,-11.16790008544922
1979,UAL,Luau Airport,AO,22.23110008239746,-10.715800285339355
1980,SDD,Lubango Airport,AO,13.574999809265137,-14.924699783325195
1981,LUO,Luena Airport,AO,19.8976993560791,-11.768099784851074
1982,UGO,Uige Airport,AO,15.027799606323242,-7.60306978225708
1983,CEO,Waco Kungo Airport,AO,15.101400375366213,-11.426400184631348
1984,XGN,Xangongo Airport,AO,14.965299606323242,-16.755399703979492
1985,ARZ,N'zeto Airport,AO,12.863100051879885,-7.259439945220947
1986,NZA,Nzagi Airport,AO,21.358200073200003,-7.716939926149999
1987,BGB,Booue Airport,GA,11.9438,-0.1075
1988,KDN,Ndende Airport,GA,11.366999626159668,-2.4000000953674316
1989,FOU,Fougamou Airport,GA,10.616999626159668,-1.2829999923706057
1990,MBC,M'Bigou Airport,GA,11.93299961090088,-1.8830000162124632
1991,MGX,Moabi Airport,GA,11.0,-2.433000087738037
1992,KDJ,Ville Airport,GA,10.75,-0.18299999833106995
1993,KOU,Koulamoutou Mabimbi Airport,GA,12.441300392151,-1.1846100091934
1994,MJL,Mouilla Ville Airport,GA,11.056699752807615,-1.845139980316162
1995,OYE,Oyem Airport,GA,11.58139991760254,1.5431100130081177
1996,OKN,Okondja Airport,GA,13.673100471496582,-0.6652140021324158
1997,LBQ,Lambarene Airport,GA,10.245699882507324,-0.7043889760971069
1998,MVX,Minvoul Airport,GA,12.133000373840332,2.1500000953674316
1999,BMM,Bitam Airport,GA,11.493200302124023,2.0756399631500244
2000,MFF,Moanda Airport,GA,13.2670001984,-1.53299999237
2001,MKB,Mekambo Airport,GA,13.93299961090088,1.0169999599456787
2002,POG,Port Gentil Airport,GA,8.754380226135254,-0.7117390036582947
2003,OMB,Omboue Hopital Airport,GA,9.262689590454102,-1.5747300386428833
2004,IGE,Tchongorove Airport,GA,9.3092,-1.9223
2005,MKU,Makokou Airport,GA,12.890899658203123,0.5792109966278076
2006,LBV,Libreville Leon M'ba International Airport,GA,9.4122800827,0.458600014448
2007,MZC,Mitzic Airport,GA,11.550000190734863,0.7829999923706055
2008,MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,13.437999725341797,-1.6561599969863892
2009,LTL,Lastourville Airport,GA,12.748600006103516,-0.8266670107841492
2010,ZKM,Sette Cama Airport,GA,9.767000198364258,-2.5329999923706055
2011,TCH,Tchibanga Airport,GA,11.017000198364258,-2.8499999046325684
2012,MYB,Mayumba Airport,GA,10.674076080322266,-3.4584197998046875
2013,FOY,Foya Airport,LR,-10.2269,8.3513
2014,PCP,Principe Airport,ST,7.411739826202393,1.6629400253295898
2015,TMS,SÃ£o TomÃ© International Airport,ST,6.7121500968933105,0.3781749904155731
2016,ANO,Angoche Airport,MZ,39.94521713256836,-16.181869506835938
2017,BEW,Beira Airport,MZ,34.90760040283203,-19.79640007019043
2018,FXO,Cuamba Airport,MZ,36.529999,-14.815
2019,VPY,Chimoio Airport,MZ,33.42900085449219,-19.15130043029785
2020,IHC,Inhaca Airport,MZ,32.929351806599996,-25.9971446991
2021,INH,Inhambane Airport,MZ,35.40850067138672,-23.876399993896484
2022,VXC,Lichinga Airport,MZ,35.2663,-13.274
2023,LFB,Lumbo Airport,MZ,40.6716995239,-15.0331001282
2024,MPM,Maputo Airport,MZ,32.572601,-25.920799
2025,MUD,Mueda Airport,MZ,39.5630989074707,-11.672900199890137
2026,MZB,MocÃ­mboa da Praia Airport,MZ,40.35490036010742,-11.36180019378662
2027,MNC,Nacala Airport,MZ,40.71220016479492,-14.488200187683104
2028,APL,Nampula Airport,MZ,39.28179931640625,-15.105600357055664
2029,POL,Pemba Airport,MZ,40.52401351928711,-12.991762161254885
2030,PDD,Ponta do Ouro Airport,MZ,32.837707519531,-26.828552246094
2031,UEL,Quelimane Airport,MZ,36.86909866333008,-17.855499267578125
2032,TET,Chingozi Airport,MZ,33.640201568603516,-16.104799270629883
2033,VNX,Vilankulo Airport,MZ,35.31330108642578,-22.018400192260746
2034,VJB,Xai-Xai Airport,MZ,33.62739944458008,-25.03779983520508
2035,JCA,Croisette Heliport,FR,7.037360191345215,43.5359992980957
2036,DES,Desroches Airport,SC,53.6558,-5.6967
2037,SEZ,Seychelles International Airport,SC,55.521801,-4.67434
2038,FSL,Fossil Downs Airport,AU,125.7873,-18.1321
2039,FSN,Haley Army Airfield,US,-87.817,42.221
2040,PRI,Praslin Airport,SC,55.69139862060547,-4.3192901611328125
2041,BDI,Bird Island Airport,SC,55.205299,-3.72472
2042,DEI,Denis Island Airport,SC,55.666901,-3.80222
2043,FRK,FrÃ©gate Island Airport,SC,55.950001,-4.583
2044,SRH,Sarh Airport,TD,18.374399,9.14444
2045,OGR,Bongor Airport,TD,15.381099700927734,10.288100242614746
2046,AEH,Abeche Airport,TD,20.84429931640625,13.847000122070312
2047,MQQ,Moundou Airport,TD,16.071399688720703,8.624409675598145
2048,LTC,Lai Airport,TD,16.3125,9.3979
2049,ATV,Ati Airport,TD,18.31329917907715,13.238900184631348
2050,NDJ,N'Djamena International Airport,TD,15.034,12.1337
2051,BKR,Bokoro Airport,TD,17.066999435424805,12.383000373840332
2052,OTC,Bol Airport,TD,14.739399909973145,13.443300247192385
2053,MVO,Mongo Airport,TD,18.674999237060547,12.166999816894531
2054,AMC,Am Timan Airport,TD,20.274000167799997,11.0340003967
2055,PLF,Pala Airport,TD,14.925000190734863,9.378060340881348
2056,OUT,Bousso Airport,TD,16.716999053955078,10.482999801635742
2057,AMO,Mao Airport,TD,15.31439971923828,14.145600318908691
2058,FYT,Faya Largeau Airport,TD,19.111099243164062,17.91710090637207
2059,FUB,Fulleborn Airport,PG,150.6264,-6.1518
2060,BZH,Bumi Airport,ZW,28.3500003815,-16.8169994354
2061,BUQ,Joshua Mqabuko Nkomo International Airport,ZW,28.617901,-20.017401
2062,CHJ,Chipinge Airport,ZW,32.628299713134766,-20.20669937133789
2063,BFO,Buffalo Range Airport,ZW,31.5786,-21.008101
2064,VFA,Victoria Falls International Airport,ZW,25.839000701904297,-18.09589958190918
2065,HRE,Robert Gabriel Mugabe International Airport,ZW,31.0928,-17.931801
2066,KAB,Kariba International Airport,ZW,28.885000228881836,-16.519800186157227
2067,MJW,Mahenye Airport,ZW,32.3336,-21.231
2068,UTA,Mutare Airport,ZW,32.627201080322,-18.997499465942
2069,MVZ,Masvingo International Airport,ZW,30.859100341796875,-20.055299758911133
2070,GWE,Thornhill Air Base,ZW,29.861900329589844,-19.436399459838867
2071,HWN,Hwange National Park Airport,ZW,27.020999908447266,-18.629899978637695
2072,WKI,Hwange (Town) Airport,ZW,26.519791,-18.362967
2073,CEH,Chelinda Malawi Airport,MW,33.799999237099996,-10.5500001907
2074,BLZ,Chileka International Airport,MW,34.9739990234375,-15.679100036621094
2075,CMK,Club Makokola Airport,MW,35.13249969482422,-14.306900024414062
2076,DWA,Dwangwa Airport,MW,34.131901,-12.5183
2077,KGJ,Karonga Airport,MW,33.893001556396484,-9.953570365905762
2078,KBQ,Kasungu Airport,MW,33.46860122680664,-13.014599800109863
2079,LLW,Lilongwe International Airport,MW,33.78099823,-13.7894001007
2080,LIX,Likoma Island Airport,MW,34.737222,-12.075833
2081,MAI,Mangochi Airport,MW,35.266998291015625,-14.482999801635742
2082,MYZ,Monkey Bay Airport,MW,34.9197006226,-14.0836000443
